name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.15; NOT EMPTY;0.51; 0.409221; 0.0988045;0.00294065; 1.7007e-05; true;0.47; 0.280448; 0.0690929;0.054746383;0.06397484; 0.00319092; true;0.53; 0.417372; 0.0989078;0.00436656;0.006710506999999999; 0.00248195; true;TO; 0.413496; 0.104169;1.19; 0.1431; 0.0000; 0.0036; 0.0003;2.21; 0.1496; 0.1420; 0.8553; 0.0006;1.39; 0.1622; 0.0651; 0.0039; 0.0010;1.65;0.206746101;0.048672794; 0.016612878; true;1.0;0.03178361;0.008091859; 0.001585302; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.24; 0.206456; 0.0379466;2.3619e-05; 1.4245e-05; true;0.34; 0.246241; 0.0574899;0.03694761;0.003208064; 0.00142944; true;0.2; 0.162687; 0.0383023;0.001140906;0.00054654; 0.00128588; true;TO; 0.190722; 0.0434717;1.17; 0.0875; 0.0000; 0.0002; 0.0000;2.12; 0.0907; 0.0532; 0.9058; 0.0003;1.21; 0.0918; 0.0266; 0.0001; 0.0000;1.63;0.209648352;0.060953240000000006; 0.008969349; true;1.05;0.027519858;0.002368188; 0.001395921; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.38; 0.327305; 0.0596522;4.0505e-05; 3.7299e-05; true;0.41; 0.320668; 0.0578708;0.024381899999999998;0.01397441; 0.00264789; true;0.38; 0.318828; 0.057509;0.0013801559999999998;0.000708015; 0.00161508; true;TO; 0.319942; 0.0593087;0.76; 0.0615; 0.0000; 0.0001; 0.0000;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.18334077099999999;MISSING;MISSING;MISSING;1.16;0.042431388;0.0032952; 0.001518203; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.1; 0.0851894; 0.0148928; 0.0004; 0.0002;0.22; NOT EMPTY;0.38; 0.358805; 0.0573357;7.4893e-05; 4.8626e-05; true;0.56; 0.335205; 0.0573944;0.021568443;0.09433192; 0.0503855; true;0.38; 0.331248; 0.055759;0.001136178;0.000829801; 0.00186487; true;TO; 0.333798; 0.0451182;0.85; 0.0637; 0.0000; 0.0002; 0.0000;2.15; 0.0652; 0.0152; 1.3176; 0.0003;0.91; 0.0635; 0.0087; 0.0001; 0.0000;1.38;0.152442357;0.047134391; 0.011751951; true;0.94;0.031512077;0.005967039999999999; 0.001969706; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.27; EMPTY;0.81; 0.635425; 0.141377;0.05095959; 0.0220882; false;3.92; 0.563398; 0.145957;0.13349924000000002;2.0302898000000003; 1.07168; false;1.14; 0.562936; 0.145764;0.007171902999999999;0.08955018; 0.364265; false;TO; 0.569394; 0.146148;0.99; 0.1242; 0.0000; 0.0023; 0.0008;TO;MISSING;MISSING;MISSING;MISSING;0.98; 0.1213; 0.0535; 0.0062; 0.0005;2.16;0.280403496;0.080781074; 0.029670234; true;1.39;0.09942994899999999;0.015776332; 0.002694519; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.26; 0.203433; 0.0524498; 0.0029; 0.0014;0.26; NOT EMPTY;0.96; 0.794252; 0.200338;0.001205966; 0.000201398; true;1.24; 0.731031; 0.169149;0.20307444;0.095537521; 0.0323776; true;1.02; 0.811355; 0.20252;0.011646212;0.003655004; 0.0353461; true;TO; 0.729016; 0.199881;1.4; 0.2942; 0.0000; 0.0018; 0.0001;5.18; 0.2926; 1.1227; 2.6984; 0.0458;1.62; 0.2959; 0.2419; 0.0044; 0.0025;2.73;0.457400796;0.058114407; 0.07429231; true;1.77;0.078227041;0.007693370000000001; 0.112122102; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;ERR;ERR;ERR;ERR;ERR;0.25; NOT EMPTY;0.52; 0.409617; 0.068092;0.014261708; 0.0189227; true;4.5; 0.517438; 0.0683379;0.02251629;2.1666673; 1.62594; true;0.55; 0.415995; 0.0677922;0.001467324;0.02705745; 0.0416771; true;TO; 0.416132; 0.0683093;1.18; 0.1376; 0.0000; 0.0007; 0.0001;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;0.18526904800000002;MISSING;MISSING;MISSING;1.23;0.048397986;0.016386834; 0.001847227; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.11; 0.0659341; 0.0095351; 0.0257; 0.0187;0.19; EMPTY;0.34; 0.251785; 0.0544736;0.015767229; 0.00118327; false;14.04; 0.384396; 0.0775884;0.045117739999999996;8.249959; 5.00965; false;0.59; 0.357865; 0.0938977;0.002460874;0.04980958; 0.113799; false;TO; 0.381225; 0.0761427;1.38; 0.1389; 0.0000; 0.0014; 0.0002;3.3; 0.1375; 0.0571; 1.9780; 0.0007;1.27; 0.1242; 0.0278; 0.0008; 0.0001;1.95;0.20173067499999997;0.10076807200000001; 0.024503104; true;1.29;0.094774965;0.024171288; 0.014032235; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.22; NOT EMPTY;0.52; 0.386897; 0.127721;0.000452636; 8.1017e-05; true;0.69; 0.383809; 0.122499;0.13207442;0.027725357; 0.0241748; true;0.54; 0.381485; 0.12778;0.0069627230000000005;0.001738332; 0.00592041; true;TO; 0.395707; 0.130567;0.97; 0.1347; 0.0000; 0.0006; 0.0007;1.01; 0.0917; 0.0767; 0.0304; 0.0013;1.29; 0.1818; 0.0918; 0.0018; 0.0058;2.22;0.298931121;0.107237248; 0.076242065; true;1.18;0.050914562000000003;0.0034971729999999997; 0.007471836; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.07; 0.057976; 0.0130148; 0.0002; 0.0001;0.16; NOT EMPTY;0.36; 0.382355; 0.0600558;4.5709e-05; 1.8783e-05; true;0.29; 0.23427; 0.0403637;0.023010129;0.00010525999999999999; 0.00225425; true;0.36; 0.298137; 0.0604863;0.001586623;0.000880428; 0.0021052; true;TO; 0.305809; 0.042372;1.12; 0.0992; 0.0000; 0.0003; 0.0000;1.74; 0.1009; 0.0399; 0.5016; 0.0005;1.24; 0.1024; 0.0217; 0.0002; 0.0001;1.63;0.21798570200000003;0.053577953000000005; 0.007781545; true;1.19;0.08447641800000001;0.003280326; 0.001871464; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.11; 0.0961186; 0.0184531; 0.0002; 0.0001;0.21; NOT EMPTY;0.45; 0.443754; 0.0851903;4.3639999999999996e-05; 1.9866e-05; true;0.62; 0.396496; 0.0861282;0.06043338;0.052618578; 0.0454243; true;0.46; 0.367875; 0.0831913;0.003163153;0.000780211; 0.00236255; true;TO; 0.377874; 0.0840255;1.24; 0.1393; 0.0000; 0.0002; 0.0001;1.28; 0.1318; 0.0727; 0.0274; 0.0006;1.23; 0.1285; 0.0314; 0.0002; 0.0001;1.61;0.312621089;0.059628933999999995; 0.010477187; true;1.15;0.040932239;0.0026966779999999997; 0.002804704; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.23; NOT EMPTY;0.49; 0.425148; 0.0745855;4.7526e-05; 4.722e-05; true;0.52; 0.324585; 0.0729517;0.04864151;0.04482261; 0.0262617; true;0.62; 0.49491; 0.107417;0.004011977;0.0008134780000000001; 0.00474742; true;TO; 0.362581; 0.0736056;1.13; 0.1655; 0.0000; 0.0002; 0.0000;4.62; 0.1639; 0.0848; 3.4373; 0.0019;1.18; 0.1691; 0.0522; 0.0002; 0.0001;1.62;0.21436789900000003;0.048250047000000004; 0.014544612; true;1.07;0.035468864;0.002291292; 0.007813428; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.51; 0.424425; 0.0911347;6.2602e-05; 4.2604e-05; true;0.59; 0.425234; 0.0915415;0.05657658;0.026103203999999998; 0.00432642; true;0.52; 0.42218; 0.0909519;0.0029633769999999997;0.000707652; 0.00303518; true;TO; 0.425163; 0.0911759;0.79; 0.0857; 0.0000; 0.0002; 0.0000;4.52; 0.1446; 0.0763; 3.3970; 0.0008;1.13; 0.1421; 0.0407; 0.0002; 0.0001;1.78;0.21729444199999998;0.097292225; 0.010243498; true;1.03;0.050328098999999994;0.0024531699999999997; 0.00442631; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;0.91; 0.736282; 0.177333;5.7952000000000004e-05; 1.9084e-05; true;1.63; 0.763593; 0.174679;0.16419775;0.26231128; 0.224438; true;1.1; 0.763778; 0.177726;0.008751716;0.000822046; 0.144653; true;TO; 0.746133; 0.174336;0.84; 0.1502; 0.0000; 0.0002; 0.0001;3.3; 0.2523; 0.6461; 1.4621; 0.0151;1.74; 0.2552; 0.5281; 0.0004; 0.0035;2.89;0.5617645090000001;0.054660998999999995; 0.0834615; true;1.73;0.058492759;0.0022359180000000004; 0.207348175; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.37; 0.309803; 0.0703826;0.00037909; 0.000152033; true;0.48; 0.303638; 0.0697966;0.04589496999999999;0.04630461; 0.0131423; true;0.38; 0.301914; 0.0688941;0.002460256;0.0012315610000000002; 0.00344579; true;TO; 0.307315; 0.0708124;1.08; 0.1075; 0.0000; 0.0003; 0.0001;1.35; 0.1050; 0.0610; 0.2222; 0.0008;1.1; 0.1046; 0.0337; 0.0004; 0.0002;1.67;0.224519739;0.037414848; 0.017543284; true;1.13;0.039976295;0.0031443090000000005; 0.002567097; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;ERR;ERR;ERR;ERR;ERR;0.21; NOT EMPTY;0.47; 0.371996; 0.100169;0.0005414069999999999; 3.8381e-05; true;2.03; 0.370326; 0.0992389;0.08599723;0.8238122; 0.513722; true;0.48; 0.367929; 0.0983741;0.004273939;0.001815499; 0.0032816; true;TO; 0.376488; 0.100157;1.08; 0.1361; 0.0000; 0.0009; 0.0001;1.44; 0.1314; 0.1433; 0.2167; 0.0010;1.14; 0.1286; 0.0655; 0.0019; 0.0006;1.69;0.23812673999999998;0.042372005; 0.013635209; true;1.07;0.050305865;0.0038441729999999998; 0.005160247; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;ERR;ERR;ERR;ERR;ERR;0.22; EMPTY;0.33; 0.278245; 0.0504025;0.004986304; 0.00189661; false;0.61; 0.291547; 0.0514665;0.014860825000000001;0.15816029999999998; 0.098789; false;0.42; 0.312638; 0.0518935;0.000897146;0.012572429999999999; 0.053804; false;TO; 0.270653; 0.0356157;1.06; 0.1006; 0.0000; 0.0011; 0.0001;1.59; 0.1052; 0.0264; 0.5017; 0.0003;1.07; 0.1031; 0.0150; 0.0010; 0.0002;1.47;0.199306438;0.043622895; 0.008606282; true;1.02;0.04367635;0.007729420999999999; 0.001545022; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;0.22; EMPTY;0.66; 0.540845; 0.11613;0.004143743; 0.000547145; false;3.28; 0.554524; 0.116959;0.08697679999999999;1.4026927999999999; 1.05054; false;0.63; 0.38538; 0.113354;0.0044683399999999995;0.009954109999999999; 0.134744; false;TO; 0.550654; 0.122293;1.14; 0.1903; 0.0000; 0.0023; 0.0003;1.99; 0.1870; 0.3605; 0.4989; 0.0120;1.39; 0.1907; 0.2489; 0.0017; 0.0004;2.54;0.425722528;0.034066643; 0.084390953; true;1.7;0.05382756599999999;0.007683773; 0.223846126; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.09; 0.0796687; 0.0206203; 0.0005; 0.0001;0.2; NOT EMPTY;0.4; 0.311469; 0.091964;4.9928e-05; 1.7498e-05; true;0.51; 0.319973; 0.0920426;0.08878396;0.005870291999999999; 0.00932327; true;0.42; 0.316631; 0.0892361;0.0043922019999999996;0.0008471879999999999; 0.00395391; true;TO; 0.311449; 0.0899826;0.97; 0.0675; 0.0000; 0.0002; 0.0001;1.24; 0.0676; 0.0513; 0.4396; 0.0006;1.03; 0.1162; 0.0531; 0.0006; 0.0003;1.63;0.20029396600000002;0.041175702; 0.012178574; true;1.07;0.042438002;0.002225709; 0.004265343; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;0.85; 0.621426; 0.203429;1.482e-05; 1.9776e-05; true;1.2; 0.625876; 0.205576;0.26374998;0.04219379400000001; 0.0437326; true;0.89; 0.609734; 0.199612;0.013700937;0.000760062; 0.0412395; true;TO; 0.623242; 0.204595;1.13; 0.2308; 0.0000; 0.0003; 0.0000;18.18; 0.2372; 1.5855; 15.4437; 0.0538;1.47; 0.2430; 0.2740; 0.0002; 0.0000;2.7;0.471804176;0.066148409; 0.058926369; true;1.55;0.069028195;0.00227447; 0.094830087; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;ERR;ERR;ERR;ERR;ERR;0.19; NOT EMPTY;0.34; 0.284768; 0.0611564;5.746e-06; 1.6996e-05; true;0.37; 0.284407; 0.0617194;0.039088660000000004;0.000989901; 0.00199923; true;0.35; 0.297435; 0.0645342;0.002083966;0.000629265; 0.00314694; true;TO; 0.299004; 0.0620837;1.09; 0.1031; 0.0000; 0.0001; 0.0000;2.26; 0.1044; 0.0611; 1.0938; 0.0008;0.88; 0.0610; 0.0278; 0.0001; 0.0000;1.73;0.250329254;0.078889294; 0.015389302; true;0.99;0.036608698;0.001956335; 0.002275443; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.49; 0.268768; 0.0703697; 0.1389; 0.0132;0.26; NOT EMPTY;1.05; 0.817665; 0.186466;0.006899721; 0.0177455; true;27.95; 0.95532; 0.184606;0.2066989;15.923202999999999; 9.26751; true;1.39; 1.00036; 0.282034;0.016959625;0.024616690000000004; 0.0457042; true;TO; 1.00636; 0.294103;1.32; 0.3666; 0.0000; 0.0014; 0.0025;TO;MISSING;MISSING;MISSING;MISSING;1.77; 0.3674; 0.4205; 0.0046; 0.0017;3.28;0.53640469;0.203042222; 0.028640069; true;1.69;0.17943651900000002;0.004903938000000001; 0.017135483; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;ERR;ERR;ERR;ERR;ERR;0.39; NOT EMPTY;2.46; 2.1638; 0.333238;0.005628790000000001; 2.8062e-05; true;2.81; 2.15801; 0.336427;0.1405299;0.208252153; 0.00600252; true;2.43; 2.12148; 0.331858;0.008112211;0.010626413999999999; 0.00410754; true;TO; 2.19521; 0.336383;1.71; 0.6980; 0.0000; 0.0088; 0.0015;TO;MISSING;MISSING;MISSING;MISSING;1.92; 0.6833; 0.1812; 0.0253; 0.0003;4.48;0.507329027;0.547078379; 0.223748859; true;2.28;0.154110354;0.173702572; 0.027663357; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.67; 0.571276; 0.0880215; 0.0195; 0.0191;0.41; NOT EMPTY;2.5; 2.13396; 0.360615;0.02894147; 0.00066839; true;4.41; 2.16958; 0.373919;0.22347534;1.362147; 0.111034; true;2.6; 2.17253; 0.372762;0.012145638;0.05437484; 0.0130395; true;TO; 2.2244; 0.371768;1.87; 0.7248; 0.0000; 0.0150; 0.0011;TO;MISSING;MISSING;MISSING;MISSING;1.45; 0.4355; 0.1205; 0.0179; 0.0005;5.44;0.689659151;0.785512778; 0.126219989; true;2.42;0.161323517;0.205168237; 0.003496272; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;ERR;ERR;ERR;ERR;ERR;0.25; NOT EMPTY;0.67; 0.687408; 0.134277;0.000203694; 0.000132968; true;1.2; 0.52683; 0.132892;0.11324433999999999;0.3649788; 0.0150731; true;0.68; 0.526585; 0.131913;0.006214344;0.001079169; 0.00205037; true;TO; 0.526081; 0.134713;1.26; 0.1990; 0.0000; 0.0003; 0.0001;3.7; 0.2003; 0.4883; 1.9788; 0.0003;1.41; 0.2018; 0.1054; 0.0006; 0.0002;2.09;0.31006637600000003;0.051985074; 0.017574667; true;1.25;0.06659881100000001;0.003777269; 0.001241617; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.12; 0.100054; 0.024113; 0.0003; 0.0001;0.22; NOT EMPTY;0.46; 0.370707; 0.0950805;6.6694e-05; 1.9621e-05; true;0.66; 0.373205; 0.0966144;0.07790033;0.0796892; 0.03065; true;0.48; 0.374912; 0.0954678;0.003985501;0.00088868; 0.00256486; true;TO; 0.3843; 0.0981266;1.29; 0.1474; 0.0000; 0.0004; 0.0001;3.27; 0.1460; 0.0983; 1.9113; 0.0009;0.85; 0.0813; 0.0247; 0.0003; 0.0002;1.56;0.217579291;0.056805548; 0.013631619; true;0.93;0.035529675000000004;0.002518855; 0.002181179; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.24; NOT EMPTY;0.52; 0.42746; 0.117605;0.002446024; 1.54e-05; true;2.75; 0.422723; 0.124692;0.13186557;1.225103; 0.648605; true;0.61; 0.447343; 0.136308;0.006856818;0.009569335000000002; 0.00619414; true;TO; 0.439569; 0.13015;1.2; 0.1576; 0.0000; 0.0067; 0.0007;TO;MISSING;MISSING;MISSING;MISSING;1.5; 0.1655; 0.1928; 0.0178; 0.0017;2.58;0.369558264;0.08325781800000001; 0.04106949; true;1.37;0.103416694;0.002516982; 0.0307296; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;ERR;ERR;ERR;ERR;ERR;0.2; NOT EMPTY;0.3; 0.232582; 0.0701745;0.000163911; 1.8412e-05; true;0.55; 0.237105; 0.0696644;0.070806437;0.09105207; 0.0635618; true;0.21; 0.151653; 0.046038;0.002190328;0.0006206870000000001; 0.00270554; true;TO; 0.15414; 0.0544016;1.09; 0.0907; 0.0000; 0.0003; 0.0003;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;1.3;0.043792158;0.0021532089999999997; 0.016166514; true
