name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.19;0.0914191;0.0097689;0.0146452; 0.0452463000; True; 0.0736456000; 0.2019235000;0.06; 0.092608; 0.036543;0.00020800000000000001;6.5e-05; 0.000199; true; 0.132408;0.06; 0.10718; 0.039001;0.005201;0.0009400000000000001;0.001392; 0.00227; true; 0.158881;0.06; 0.058442; 0.018346;0.000695;0.001082;0.0011270000000000002; 0.007036; true; 0.089959;2.1; 0.317836; 0.148889;0.0005319999999999999; 0.003489; true; 1.85745;1.28; 0.1360; 0.0000; 0.0014; 0.0002; 0.0000; True; 0.0017; 0.1383;3.2; 0.1709; 0.0168; 0.8786; 0.0159; 1.1832; True; 2.0778; 2.2663;1.31; 0.1569; 0.0148; 0.0177;0.023600000000000003; 0.0237; True; 0.0414; 0.2136;1.76;0.47532137099999994;0.033340613; 0.035385914; true; 0.075867602; 0.886998083;1.49;0.061130634;0.004318756; 0.075047885; true; 0.086416909; 0.29699796
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.2;0.0782754;0.009177099999999999;0.0159042; 0.0440030000; True; 0.0729419000; 0.2001721000;0.06; 0.052354; 0.017574;0.000384;0.00017; 0.000222; true; 0.072984;0.07; 0.052894; 0.018163;0.002033;0.0016029999999999998;0.001938; 0.002134; true; 0.080983;0.07; 0.055402; 0.019489;0.000301;0.0018189999999999999;0.001938; 0.001728; true; 0.084892;TO; 0.213591; 0.124695;MISSING;MISSING;MISSING;MISSING;1.18; 0.1061; 0.0000; 0.0114; 0.0019; 0.0004; True; 0.0139; 0.1204;35.43; 0.1135; 0.0029; 35.0850; 0.6761; 0.0194; True; 35.7806; 35.8977;1.3; 0.0688; 0.0025; 0.0835;0.2844; 0.2856; True; 0.3692; 0.4436;1.59;0.15536249600000002;0.122720554; 0.019661545; true; 0.149456669; 0.4270267;1.19;0.028186260999999997;0.013410211; 0.002136347; true; 0.022942102; 0.168736053
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.19;0.09131570000000001;0.008213299999999998;0.0130073; 0.0391509000; True; 0.0628992000; 0.1926479000;0.13; 0.106162; 0.037053;0.000629;0.00016099999999999998; 0.00037; true; 0.150293;0.14; 0.091938; 0.037437;0.015014000000000001;0.0029460000000000003;0.004093; 0.004453; true; 0.161348;0.16; 0.109432; 0.036708;0.0017360000000000001;0.002122;0.001879; 0.014301; true; 0.17213;TO; 0.324545; 0.182932;MISSING;MISSING;MISSING;MISSING;1.32; 0.1898; 0.0000; 0.0032; 0.0001; 0.0000; True; 0.0033; 0.1936;3.18; 0.1961; 0.0135; 0.3282; 0.0066; 1.5805; True; 1.9154; 2.1255;1.45; 0.2067; 0.0205; 0.0359;0.0314; 0.0348; True; 0.0707; 0.2986;2.44;0.312083227;0.07136756600000001; 0.045194243; true; 0.123181316; 0.623578099;1.83;0.06793977500000001;0.007095969000000001; 0.049812873; true; 0.07894535; 0.347405036
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.2;0.08400190000000002;0.009331400000000002;0.014709300000000002; 0.0482946000; True; 0.0749297000; 0.1994881000;0.05; 0.040848; 0.019712;2.2000000000000003e-05;1.3e-05; 9.5e-05; true; 0.064502;0.06; 0.046714; 0.019277;0.004624;3.7e-05;1.9e-05; 0.000424; true; 0.074818;0.07; 0.047394; 0.019396;0.000705;0.0009579999999999999;0.000635; 0.001657; true; 0.075208;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.95; 0.0559; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0565;1.16; 0.1263; 0.0203; 0.1050; 0.0022; 0.0308; True; 0.1381; 0.2851;1.23; 0.0577; 0.0056; 0.0003;0.0014; 0.0014; True; 0.0017; 0.0653;1.79;0.18299702099999998;0.047837059; 0.012934889; true; 0.095147235; 0.403921;1.38;0.046604828;0.002653817; 0.002546652; true; 0.012265015; 0.211178245
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.19;0.0679299;0.0096068;0.0148028; 0.0439200000; True; 0.0716216000; 0.1864711000;0.02; 0.021287; 0.010711;8.400000000000001e-05;3.7999999999999995e-05; 0.000141; true; 0.033746;0.03; 0.023797; 0.010339;0.001292;0.000336;0.000547; 0.001636; true; 0.039537;0.03; 0.022005; 0.010791;0.000186;0.0009419999999999999;0.000899; 0.001303; true; 0.038629;0.79; 0.082092; 0.046645;0.001006; 0.0001; true; 0.301189;1.29; 0.0519; 0.0000; 0.0006; 0.0001; 0.0001; True; 0.0009; 0.0531;1.36; 0.0466; 0.0016; 0.1028; 0.0041; 0.0118; True; 0.1188; 0.1673;1.13; 0.0739; 0.0016; 0.0047;0.0166; 0.0169; True; 0.0216; 0.0976;1.36;0.14979300299999998;0.036880327; 0.007086533; true; 0.052370946; 0.30865416;1.12;0.028492678;0.008344295; 0.002477651; true; 0.018446563; 0.151554768
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.18;0.070746;0.0091524;0.0133306; 0.0375798000; True; 0.0629944000; 0.1763394000;0.04; 0.036426; 0.018043;1.6e-05;9.999999999999999e-06; 2.8e-05; true; 0.057698;0.05; 0.037726; 0.018459;0.00641;1.8e-05;9e-06; 5.8e-05; true; 0.065783;0.05; 0.035127; 0.018549;0.000663;0.000726;0.0005669999999999999; 0.000815; true; 0.060438;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.25; 0.0754; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0762;9.13; 0.0914; 0.0083; 8.0146; 0.1547; 0.0015; True; 8.1709; 8.2712;1.23; 0.0785; 0.0107; 0.0002;0.0004; 0.0004; True; 0.0006; 0.0902;TO;0.128644643;MISSING;MISSING;MISSING;MISSING;MISSING;1.33;0.047886811999999994;0.002604762; 8.32235E-4; true; 0.011048109; 0.215366207
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.2;0.1088855;0.008972099999999997;0.0132238; 0.0405402000; True; 0.0659553000; 0.2186905000;0.07; 0.065276; 0.027529;1.4999999999999999e-05;9.999999999999999e-06; 0.000377; true; 0.098041;0.1; 0.065505; 0.029003;0.013824;4.2000000000000004e-05;1.1e-05; 0.005051; true; 0.118118;0.11; 0.076956; 0.027503;0.001199;0.0008190000000000001;0.000556; 0.0129; true; 0.125398;3.36; 0.226401; 0.978734;0.000466; 0.003626; true; 2.89143;1.32; 0.1380; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0001; 0.1387;2.86; 0.2400; 0.0225; 0.0915; 0.0030; 1.3852; True; 1.4798; 1.7429;1.26; 0.0826; 0.0091; 0.0002;0.0178; 0.0179; True; 0.0182; 0.1102;2.33;0.42563918599999995;0.042500474999999996; 0.045948636; true; 0.095767513; 0.679191867;1.65;0.056744594;0.010496381; 0.04971528; true; 0.077871461; 0.298039819
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.31;0.2345892;0.010233400000000002;0.014222799999999999; 0.0526022000; True; 0.0804245000; 0.3645170000;0.24; 0.199458; 0.06208;1e-05;7e-06; 4.8e-05; true; 0.268079;0.44; 0.344894; 0.091617;0.04231599999999999;1.8e-05;1.2e-05; 0.000813; true; 0.490218;0.4; 0.326223; 0.098611;0.003513;0.000776;0.000574; 0.001546; true; 0.443423;31.86; 1.10832; 3.96915;0.006547; 6.7e-05; true; 31.7634;1.29; 0.3811; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.3819;44.41; 0.6104; 0.2035; 43.3776; 0.1232; 0.0126; True; 43.5135; 44.3282;1.25; 0.3490; 0.0269; 0.0001;0.0013000000000000002; 0.0013; True; 0.0015; 0.3782;3.81;0.6050181880000001;0.201871702; 0.084037921; true; 0.293146329; 1.093988495;2.17;0.13467490699999998;0.003253985; 0.002560658; true; 0.013649827; 0.375951209
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.19;0.0825688;0.0083538;0.0124595; 0.0449764000; True; 0.0688200000; 0.1923892000;0.06; 0.051593; 0.021953;1.3e-05;1.1e-05; 7e-05; true; 0.076588;0.07; 0.053784; 0.021493;0.0039369999999999995;2.1000000000000002e-05;1.1e-05; 0.00068; true; 0.082945;0.07; 0.054008; 0.021453;0.000475;0.000781;0.0006150000000000001; 0.001783; true; 0.082973;5.98; 0.174605; 0.119671;0.0007359999999999999; 0.000332; true; 5.6484;1.32; 0.1071; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1076;1.58; 0.1048; 0.0056; 0.2270; 0.0077; 0.0282; True; 0.2630; 0.3738;1.09; 0.0608; 0.0043; 0.0001;0.0019; 0.0020; True; 0.0021; 0.0675;1.88;0.174217611;0.094539208; 0.051993745; true; 0.154932635; 0.468451134;1.25;0.036938556;0.0023873880000000003; 0.006707366; true; 0.016522973; 0.206943022
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.29;0.1951734;0.01074;0.008286000000000002; 0.0266647000; True; 0.0487840000; 0.2878628000;0.41; 0.37236; 0.085784;5.6e-05;2.2000000000000003e-05; 0.000873; true; 0.468125;0.38; 0.278161; 0.072039;0.030780000000000002;0.00029600000000000004;0.000249; 0.019592; true; 0.408752;1.01; 0.398604; 0.114314;0.00539;0.001034;0.000754; 0.52195; true; 1.05554;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.81; 0.6965; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0007; 0.6978;30.56; 0.6331; 0.2984; 0.2666; 0.0062; 29.0929; True; 29.3658; 30.2985;4.03; 0.6586; 0.0660; 0.0035;2.2356; 2.2361; True; 2.2397; 2.9656;5.21;1.434286784;0.071052558; 0.040651904; true; 0.119419753; 1.805332807;3.15;0.18531361600000001;0.004302803; 0.438928537; true; 0.450791127; 0.90539892
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22;0.1592931;0.008834300000000002;0.0275849; 0.0664568000; True; 0.1187084000; 0.3068900000;0.23; 0.20894; 0.053327;0.000116;4.7e-05; 0.000647; true; 0.267649;0.27; 0.20085; 0.051503;0.010002;0.000374;0.000486; 0.032968; true; 0.299996;0.39; 0.202777; 0.053261;0.00198;0.001275;0.0012230000000000001; 0.156419; true; 0.422744;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.64; 0.5737; 0.0000; 0.0014; 0.0001; 0.0002; True; 0.0017; 0.5761;10.61; 0.5896; 0.1315; 0.3112; 0.0139; 8.5463; True; 8.8715; 9.5933;2.63; 0.5541; 0.0239; 0.0074;0.9079; 0.9086; True; 0.9160; 1.4950;3.81;0.8777267799999999;0.062158524; 0.033113563; true; 0.114389916; 1.19741957;2.74;0.09371786200000001;0.006317992000000001; 0.457105171; true; 0.478808057; 0.851263801
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.23;0.10584560000000001;0.008706600000000002;0.018636; 0.0409245000; False; 0.0707536000; 0.2169952000;0.16; 0.125087; 0.041436;0.00114;0.000452; 0.001542; false; 0.174751;0.27; 0.105741; 0.040833;0.016724999999999997;0.015130000000000001;0.0331; 0.069244; false; 0.286811;0.22; 0.067616; 0.024862;0.001049;0.0031320000000000002;0.006225; 0.126277; false; 0.235099;8.28; 0.386746; 0.229356;0.018137; 0.025124; false; 9.40181;1.13; 0.1225; 0.0000; 0.0056; 0.0004; 0.0003; False; 0.0064; 0.1293;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.1; 0.1155; 0.0122; 0.0672;0.15389999999999998; 0.1553; False; 0.2226; 0.3526;2.59;0.411673957;0.06038790399999999; 0.054783868; false; 0.122852067; 0.688542759;3.25;0.084844631;0.036034665; 0.599746299; false; 0.647809636; 0.930999878
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.10678470000000001;0.0100269;0.014719; 0.0452363000; False; 0.0724947000; 0.2225649000;0.11; 0.09862; 0.03963;0.00030199999999999997;0.000123; 0.001312; false; 0.144628;0.16; 0.201373; 0.04784;0.010003;0.001543;0.002209; 0.023264; false; 0.291152;0.19; 0.098716; 0.061533;0.0014329999999999998;0.00158;0.0015400000000000001; 0.074111; false; 0.244228;6.58; 0.68527; 0.492798;0.013917; 0.022315; false; 7.7939;1.47; 0.3944; 0.0000; 0.0038; 0.0006; 0.0009; False; 0.0054; 0.4006;44.16; 0.1423; 0.0111; 6.9143; 0.0687; 37.6197; False; 44.6032; 44.7600;1.64; 0.2412; 0.0293; 0.0620;0.3999; 0.4011; False; 0.4631; 0.7349;2.7;0.423499016;0.147245357; 0.042842789; false; 0.197955225; 0.77289117;2.06;0.058505632;0.0054394790000000005; 0.151597476; false; 0.165325182; 0.45232529
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.23;0.189361;0.009126;0.019053900000000002; 0.0429976000; True; 0.0753009000; 0.3335837000;0.13; 0.105056; 0.03774;0.00045000000000000004;0.00017999999999999998; 0.000146; true; 0.149887;0.15; 0.101259; 0.036335;0.014202000000000001;0.002272;0.001307; 0.000987; true; 0.161837;0.14; 0.102015; 0.036768;0.0017070000000000002;0.0024800000000000004;0.001903; 0.002707; true; 0.154511;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.1907; 0.0000; 0.0408; 0.0035; 0.0001; True; 0.0445; 0.2358;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.82; 0.1921; 0.0237; 0.7554;0.7491; 0.7562; True; 1.5117; 1.7382;2.38;0.498776669;0.10394360899999999; 0.027170951; true; 0.14940433; 0.842891004;1.34;0.073680343;0.009278623000000001; 0.004162471; true; 0.020590015; 0.326509971
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.22;0.102131;0.008676299999999998;0.0171352; 0.0484663000; True; 0.0777061000; 0.2214416000;0.12; 0.094125; 0.040456;0.000395;0.00016999999999999999; 0.000246; true; 0.142158;0.16; 0.106775; 0.041829;0.01648;0.0022429999999999998;0.0013050000000000002; 0.003074; true; 0.17766;0.13; 0.090166; 0.039329;0.001562;0.0019619999999999998;0.0015159999999999998; 0.00241; true; 0.143719;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.36; 0.2123; 0.0000; 0.0038; 0.0001; 0.0000; True; 0.0040; 0.2170;15.48; 0.2041; 0.0525; 16.6419; 0.2173; 0.1171; True; 16.9766; 17.2342;1.02; 0.1227; 0.0153; 0.0325;0.0043; 0.0047; True; 0.0373; 0.1760;3.22;0.597599153;0.14179139600000001; 0.055020783; true; 0.203848258; 0.983594228;1.81;0.142975346;0.016898965000000002; 0.009992926; true; 0.044147147; 0.553299182
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.23;0.0948927;0.009989999999999999;0.015690100000000002; 0.0509988000; True; 0.0811820000; 0.2325943000;0.09; 0.062546; 0.036681;4e-05;2e-05; 0.000642; true; 0.107541;0.12; 0.074851; 0.039704;0.011074;0.000156;6.1000000000000005e-05; 0.001849; true; 0.132774;0.11; 0.060541; 0.038369;0.0018640000000000002;0.001296;0.000925; 0.004844; true; 0.115397;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0874; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0006; 0.0884;3.88; 0.1577; 0.0211; 2.2641; 0.0300; 0.3320; True; 2.6262; 2.8057;1.06; 0.0847; 0.0122; 0.0058;0.008400000000000001; 0.0084; True; 0.0142; 0.1116;2.73;0.44895196699999995;0.153425137; 0.040376742; true; 0.219348464; 0.84672619;1.61;0.08209001099999999;0.003806186; 0.016926708; true; 0.029010737; 0.320193502
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.2;0.0724024;0.0098167;0.014773799999999998; 0.0483046000; True; 0.0762248000; 0.1916916000;0.04; 0.03378; 0.019045;4.4e-05;2.1000000000000002e-05; 0.0001; true; 0.056541;0.05; 0.037745; 0.018648;0.005747;0.000138;8.699999999999999e-05; 0.000552; true; 0.066356;0.06; 0.037717; 0.017921;0.000753;0.000856;0.0006479999999999999; 0.001799; true; 0.063784;0.85; 0.105088; 0.057906;0.00043099999999999996; 0.000131; true; 0.398933;1.2; 0.0757; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0766;1.04; 0.0452; 0.0032; 0.1313; 0.0032; 0.0160; True; 0.1506; 0.1992;1.15; 0.0509; 0.0069; 0.0024;0.0017; 0.0018; True; 0.0042; 0.0624;1.62;0.189795754;0.093025451; 0.023660933; true; 0.147492057; 0.468211197;1.22;0.08273409200000001;0.0035072050000000002; 0.004324724; true; 0.017473525; 0.310292199
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.17;0.09609100000000001;0.0103287;0.0184605; 0.0270909000; True; 0.0628460000; 0.2020335000;0.05; 0.040415; 0.018533;2.6000000000000002e-05;1.2000000000000002e-05; 4.3e-05; true; 0.061415;0.07; 0.043256; 0.024761;0.006880000000000001;0.000198;7.199999999999999e-05; 0.000551; true; 0.079168;0.04; 0.024937; 0.017228;0.000458;0.0006079999999999999;0.000391; 0.002072; true; 0.048688;4.98; 0.085809; 4.19148;0.0006330000000000001; 2.3e-05; true; 4.78982;1.19; 0.1162; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.1171;1.64; 0.1192; 0.0086; 0.2806; 0.0059; 0.1646; True; 0.4512; 0.5794;1.39; 0.1162; 0.0221; 0.0029;0.0028; 0.0029; True; 0.0059; 0.1446;1.97;0.28963435600000004;0.09766940499999999; 0.022032446; true; 0.126935031; 0.701799069;1.28;0.061151426999999994;0.003187944; 0.006429999; true; 0.017080974; 0.264273237
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.22;0.12401659999999999;0.010172099999999998;0.016242200000000002; 0.0467664000; True; 0.0772435000; 0.2469505000;0.15; 0.122569; 0.055664;0.0006270000000000001;0.00014399999999999998; 0.000505; true; 0.188555;0.17; 0.105208; 0.05885;0.021702;0.001554;0.0025229999999999996; 0.010165; true; 0.21013;0.16; 0.087846; 0.0532;0.002685;0.002147;0.0020180000000000003; 0.021004; true; 0.1785;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.52; 0.2967; 0.0000; 0.0030; 0.0000; 0.0000; True; 0.0031; 0.3010;5.9; 0.2514; 0.0371; 1.1238; 0.0262; 3.5126; True; 4.6627; 4.9521;1.67; 0.2411; 0.0436; 0.0321;0.0516; 0.0519; True; 0.0841; 0.3700;2.94;0.577724242;0.086972239; 0.174484853; true; 0.275586684; 1.167613965;1.98;0.100235524;0.015168598; 0.125355765; true; 0.149360282; 0.522593733
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;0.2;0.074322;0.0089578;0.0158053; 0.0387084000; True; 0.0670658000; 0.1964077000;0.05; 0.03886; 0.021183;0.0005040000000000001;0.00013299999999999998; 5.5e-05; true; 0.065481;0.07; 0.038417; 0.022162;0.007597999999999999;0.002549;0.0036590000000000004; 0.00052; true; 0.080341;0.06; 0.040162; 0.022522;0.0009760000000000001;0.0020959999999999998;0.0020480000000000003; 0.001301; true; 0.074205;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.0622; 0.0000; 0.0013; 0.0000; 0.0000; True; 0.0013; 0.0640;1.87; 0.1554; 0.0110; 0.6089; 0.0107; 0.0037; True; 0.6234; 0.7903;1.06; 0.0790; 0.0118; 0.0224;0.0007999999999999999; 0.0009; True; 0.0234; 0.1149;2.19;0.505263722;0.14094205099999998; 0.018420075; true; 0.183916947; 0.91554905;1.26;0.099358338;0.013845554000000001; 0.001188502; true; 0.026397623; 0.366821406
