name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; 0.036971; 0.012742;0.00026500000000000004;7.8e-05; 8e-06; true; 0.052636;0.05; 0.02907; 0.020812;0.007487;0.000225;7.599999999999999e-05; 9e-06; true; 0.061325;0.04; 0.039933; 0.013986;0.000384;0.000133; 9e-06; true; 0.058063
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;2.66;0.36413746599999997;0.08635714400000001; 0.035906733; true; 0.128514773; 0.700285585;1.69;0.075047791;0.007365795999999999; 0.024799219; true; 0.040079698; 0.315876149;0.11; 0.077281; 0.033766;0.00034899999999999997;9.999999999999999e-05; 1.2e-05; true; 0.118367;0.12; 0.080756; 0.033651;0.018296;0.000214;6.1e-05; 1.1e-05; true; 0.139413;0.1; 0.076826; 0.032184;0.000349;9.4e-05; 8e-06; true; 0.115202
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;1.83;0.293549465;0.068315573; 0.012904952; true; 0.088822144; 0.558031762;1.35;0.059839136;0.008686506; 0.004691366; true; 0.020252057; 0.290340175;0.04; 0.033405; 0.011923;0.00035400000000000004;9.9e-05; 9e-06; true; 0.04806;0.04; 0.031753; 0.011855;0.0031000000000000003;0.000117;3.5e-05; 7e-06; true; 0.048879;0.05; 0.038261; 0.018068;0.00038;0.00010300000000000001; 1.4e-05; true; 0.059859
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;1.94;0.312643479;0.065800387; 0.009776423; true; 0.081975233; 0.543512699;1.31;0.039888707;0.002464492; 0.024905239; true; 0.034751273; 0.224077076;0.04; 0.029107; 0.017481;1.9e-05;8e-06; 9e-06; true; 0.049476;0.04; 0.028233; 0.017446;0.002933;1.4000000000000001e-05;1.4e-05; 9e-06; true; 0.051676;0.04; 0.027907; 0.018768;2e-05;1e-05; 9e-06; true; 0.049706
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;1.92;0.276176178;0.061667236; 0.023639477; true; 0.091940434; 0.509091366;1.41;0.0884549;0.0025664200000000002; 0.021190065; true; 0.035503614; 0.357507859;0.05; 0.033962; 0.019641;2.1000000000000002e-05;9e-06; 1e-05; true; 0.056888;0.04; 0.03301; 0.017652;0.0037319999999999996;1.4000000000000001e-05;1.6e-05; 8e-06; true; 0.057671;0.03; 0.020295; 0.014094;1.2000000000000002e-05;7e-06; 6e-06; true; 0.036076
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;1.63;0.175025554;0.082622961; 0.011015923; true; 0.126337795; 0.456523064;1.28;0.047384507;0.003968622; 0.004514749; true; 0.015711167; 0.249367775;0.03; 0.023231; 0.013291;7.9e-05;3.3e-05; 1e-05; true; 0.039282;0.03; 0.021432; 0.013418;0.0022779999999999996;6.2e-05;1.9e-05; 9e-06; true; 0.039762;0.02; 0.022283; 0.013539;0.000104;3e-05; 9e-06; true; 0.038773
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;2.29;0.360654693;0.080734167; 0.013177843; true; 0.108690166; 0.620879242;1.41;0.106270749;0.006904497000000001; 6.95454E-4; true; 0.01294341; 0.349451625;0.06; 0.052204; 0.01988;3.7999999999999995e-05;1.2000000000000002e-05; 8e-06; true; 0.075079;0.1; 0.071658; 0.029575;0.007819;3.2e-05;3.2e-05; 8e-06; true; 0.113714;0.07; 0.063917; 0.017736;3.399999999999999e-05;8e-06; 5e-06; true; 0.084023
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;1.65;0.213916445;0.036489213000000006; 0.008910128; true; 0.053564293; 0.423127109;1.27;0.09283121500000001;0.023061606999999998; 0.00157166; true; 0.036819263; 0.350845834;0.03; 0.027264; 0.014339;7.4e-05;3.5e-05; 9e-06; true; 0.045027;0.03; 0.028206; 0.012609;0.001658;1.6e-05;1.6e-05; 6e-06; true; 0.044614;0.03; 0.027292; 0.015322;7.4e-05;2.9e-05; 9e-06; true; 0.04594
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;1.72;0.21406788000000002;0.040187422; 0.013562497; true; 0.084803519; 0.471955007;1.18;0.03895024700000001;0.002989423; 0.006250064; true; 0.016625271; 0.203971619;0.03; 0.027721; 0.013328;2.7000000000000002e-05;1e-05; 5e-06; true; 0.042784;0.06; 0.047358; 0.021038;0.0031139999999999996;2.5e-05;1.7e-05; 1e-05; true; 0.074614;0.03; 0.025806; 0.01298;1.6e-05;9e-06; 7e-06; true; 0.040402
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;1.58;0.18436434200000001;0.034285685999999996; 0.007713325; true; 0.048396182; 0.407106013;1.09;0.032497773;0.00878731; 0.010476538; true; 0.036677034; 0.227042813;0.02; 0.021807; 0.013086;2.9e-05;1.7e-05; 1e-05; true; 0.037272;0.02; 0.021726; 0.010461;0.001934;2.5e-05;1.8e-05; 1e-05; true; 0.035778;0.03; 0.021113; 0.012681;2.9e-05;1.4000000000000001e-05; 9e-06; true; 0.036085
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;2.01;0.23383650900000003;0.09229441699999999; 0.016767923; true; 0.13070225; 0.546404301;1.58;0.065285443;0.002731857; 0.025659934; true; 0.03611038; 0.269865257;0.07; 0.055505; 0.023001;3e-05;2.1000000000000002e-05; 9e-06; true; 0.082918;0.08; 0.055801; 0.028118;0.004627;2.9e-05;2.5e-05; 1.1e-05; true; 0.093265;0.05; 0.039549; 0.018081;1.8e-05;1.1e-05; 5e-06; true; 0.060144
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;1.85;0.27027412900000003;0.062135523; 0.015857399; true; 0.084026368; 0.547313592;1.26;0.04686737999999999;0.00265258; 0.005971251; true; 0.016177609; 0.227858072;0.04; 0.029021; 0.018539;2.8000000000000003e-05;1.6e-05; 1e-05; true; 0.051237;0.04; 0.032032; 0.018948;0.0035960000000000002;2.5e-05;2.9000000000000004e-05; 8e-06; true; 0.058096;0.04; 0.033264; 0.019287;1.6e-05;1e-05; 7e-06; true; 0.054664
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;2.8;0.408711611;0.101615636; 0.030115683; true; 0.145623676; 0.789623127;1.62;0.089807329;0.0046804080000000005; 0.016794151; true; 0.03090558; 0.440933147;0.08; 0.076417; 0.020331;0.000107;3.699999999999999e-05; 8e-06; true; 0.100366;0.07; 0.046276; 0.023877;0.014266;4.9e-05;1.6e-05; 1.1e-05; true; 0.088296;0.09; 0.069295; 0.032809;0.000224;5.8e-05; 9e-06; true; 0.10837
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;TO; 0.132281157;MISSING;MISSING;MISSING;MISSING;MISSING;1.43;0.053091712000000006;0.017677751000000002; 0.049854503; true; 0.093098044; 0.354593718;0.04; 0.029015; 0.016678;0.00019800000000000002;4.7e-05; 1.1e-05; true; 0.049558;0.04; 0.028575; 0.012451;0.008791;0.00020899999999999998;5e-05; 9e-06; true; 0.053572;0.04; 0.027045; 0.017283;0.000237;5.1e-05; 9e-06; true; 0.048019
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.18;0.090205279;0.0029981669999999995; 0.20945075; true; 0.226715916; 0.508955308;0.09; 0.072883; 0.030458;4.4e-05;2.1000000000000002e-05; 1.1e-05; true; 0.109619;0.11; 0.070726; 0.031314;0.012660999999999999;3.5e-05;2.6000000000000002e-05; 1.1e-05; true; 0.120284;0.1; 0.075453; 0.029873;4.2e-05;2e-05; 1e-05; true; 0.110637
/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;2.86;0.403445941;0.11321508400000001; 0.067537083; true; 0.188234626; 0.761217407;2.04;0.063458134;0.0023427829999999998; 0.100133002; true; 0.110964171; 0.35308297;0.11; 0.084154; 0.035751;1.5e-05;8e-06; 1e-05; true; 0.126113;0.12; 0.086783; 0.035349;0.016515000000000002;1.6e-05;7e-06; 1e-05; true; 0.144795;0.11; 0.082198; 0.035156;1.5e-05;9e-06; 9e-06; true; 0.122865
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;2.71;0.36089305599999993;0.15426831500000002; 0.100199044; true; 0.261181407; 0.788515189;1.5;0.06153668899999999;0.002418767; 0.010091828; true; 0.029695391; 0.42428814;0.05; 0.037215; 0.019741;1.8e-05;8.000000000000001e-06; 1e-05; true; 0.061361;0.06; 0.037952; 0.022256;0.00538;2.5e-05;5.999999999999999e-06; 9e-06; true; 0.07047;0.05; 0.036124; 0.020919;1.9e-05;9e-06; 9e-06; true; 0.061573
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;3.15;0.4569417500000001;0.161644448; 0.090812722; true; 0.271991195; 0.907885693;1.42;0.087051564;0.002731154; 0.006364278; true; 0.038135556; 0.426853629;0.04; 0.031323; 0.015901;1.1000000000000001e-05;5.999999999999999e-06; 8e-06; true; 0.049774;0.05; 0.031259; 0.023201;0.005552;2.1000000000000002e-05;5.999999999999999e-06; 8e-06; true; 0.06449;0.03; 0.021014; 0.014466;1.3000000000000001e-05;5.999999999999999e-06; 8e-06; true; 0.038167
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;6.65;1.687877828;0.18201072299999999; 0.318898715; true; 0.513570383; 2.503546932;4.29;0.275268084;0.002600444; 1.296421578; true; 1.305029446; 2.010575662;0.42; 0.34658; 0.111858;1.6e-05;6.999999999999999e-06; 1.1e-05; true; 0.473575;0.46; 0.363068; 0.108689;0.033261;1.9e-05;8e-06; 1.1e-05; true; 0.521888;0.44; 0.362331; 0.112389;1.9e-05;9e-06; 1.1e-05; true; 0.491939
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;6.83;1.582172426;0.30510848199999996; 0.249477433; true; 0.562220051; 2.463449147;5.69;0.336672702;0.053842689; 1.640509427; true; 1.715528669; 2.461741947;0.51; 0.414043; 0.134633;0.002492;0.000802; 1.1e-05; true; 0.57444;0.57; 0.405628; 0.137358;0.048279;0.0007690000000000002;0.00019999999999999998; 8e-06; true; 0.613671;0.53; 0.414441; 0.139314;0.0024690000000000003;0.001118; 1.2e-05; true; 0.578409
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;5.47;1.3775125099999999;0.145613772; 0.074405396; true; 0.234974205; 1.970294155;5.15;0.337610968;0.060685419000000004; 1.175447356; true; 1.268084302; 2.126916498;0.43; 0.347808; 0.109769;0.001981;0.00085; 1.4e-05; true; 0.480617;0.45; 0.347454; 0.103355;0.031674;0.000629;0.00016999999999999999; 1.2e-05; true; 0.498278;0.41; 0.3528; 0.099005;0.001791;0.00047400000000000003; 1.1e-05; true; 0.468068
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata;2.46;0.398360287;0.144153771; 0.013274338; false; 0.16616182; 0.77549384;1.31;0.07487860499999999;0.042597605999999996; 0.001470701; false; 0.068763471; 0.401611103;0.03; 0.02589; 0.014366;0.000711;0.000215; 3.7e-05; false; 0.044202;0.04; 0.027018; 0.01474;0.0062239999999999995;0.000352;9.7e-05; 3.2e-05; false; 0.051398;0.03; 0.025427; 0.01458;0.0007130000000000001;0.00018899999999999999; 6.4e-05; false; 0.043615
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;TO;0.403579441;MISSING;MISSING;MISSING;MISSING;MISSING;3.8;0.16176061500000002;0.039404636; 0.929976294; true; 0.987025071; 1.422235161;0.43; 0.357731; 0.097212;0.001343;0.0004; 1.2e-05; true; 0.471698;0.45; 0.358581; 0.100623;0.026995;0.00032700000000000003;9.3e-05; 1.1e-05; true; 0.500224;0.39; 0.323549; 0.094178;0.001439;0.000453; 1e-05; true; 0.433482
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;2.55;0.370119429;0.140792002; 0.053540879; true; 0.21641552; 0.757465484;1.26;0.049662907;0.026056675999999997; 0.001457032; true; 0.034674394; 0.20510001;0.06; 0.041369; 0.019069;0.00127;0.00035; 1.1e-05; true; 0.065598;0.06; 0.043367; 0.01998;0.004754;0.00022899999999999998;6.9e-05; 8e-06; true; 0.071621;0.05; 0.040627; 0.018613;0.001206;0.000317; 1e-05; true; 0.063695
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;2.68;0.367191412;0.12321881100000001; 0.027824456; true; 0.158313013; 0.653157956;1.41;0.056048325;0.005444506; 0.003753635; true; 0.017140651; 0.234379725;0.06; 0.051352; 0.024174;0.000149;4.7e-05; 2.2e-05; true; 0.079489;0.08; 0.052317; 0.02438;0.005719;0.000137;3.7e-05; 9e-06; true; 0.086601;0.06; 0.047452; 0.022776;0.00018600000000000002;4.4000000000000006e-05; 1.5e-05; true; 0.073726
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;3.76;0.421928664;0.137616705; 0.386273282; true; 0.546774421; 1.13608428;1.81;0.099050161;0.007871272; 0.058001618; true; 0.07364501; 0.516310457;0.1; 0.079231; 0.03351;0.00048;0.00015399999999999998; 1.2e-05; true; 0.119051;0.12; 0.079926; 0.031053;0.013338000000000001;0.00023799999999999998;6.5e-05; 1.2e-05; true; 0.130421;0.11; 0.083809; 0.030806;0.000531;0.000153; 1e-05; true; 0.120001
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;2.79;0.45082465;0.129084015; 0.036550851; true; 0.172486814; 0.841283237;1.51;0.118556328;0.003282995; 0.002305893; true; 0.026928815; 0.459044251;0.07; 0.050986; 0.024912;1.6e-05;8e-06; 1e-05; true; 0.079789;0.08; 0.058891; 0.027147;0.004626;1.5e-05;8e-06; 1e-05; true; 0.094475;0.06; 0.046262; 0.026857;1.4000000000000001e-05;5.999999999999999e-06; 9e-06; true; 0.076866
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;2.93;0.46677673999999997;0.142765431; 0.047591086; true; 0.20364918; 0.845946502;1.51;0.07855966499999999;0.015909022; 0.005616712; true; 0.033589408; 0.377247513;0.09; 0.071229; 0.030834;2.1000000000000002e-05;5.999999999999999e-06; 1.1e-05; true; 0.106912;0.1; 0.069907; 0.030939;0.007167;2.2000000000000003e-05;8e-06; 9e-06; true; 0.11298;0.09; 0.070305; 0.030981;1.9e-05;7e-06; 9e-06; true; 0.105821
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;3.35;0.384676526;0.17455415; 0.223607983; true; 0.417458561; 0.992976694;1.66;0.066660809;0.004341282; 0.013184811; true; 0.036719424; 0.260045224;0.11; 0.082996; 0.033542;4.3e-05;1.6e-05; 1.2e-05; true; 0.121773;0.12; 0.082522; 0.029952;0.01107;3.9e-05;1.1000000000000001e-05; 1e-05; true; 0.128192;0.1; 0.08238; 0.030682;3.1e-05;1.3000000000000001e-05; 1e-05; true; 0.117819
/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;2.78;0.329693095;0.184011706; 0.040068744; true; 0.232038731; 0.736874043;1.35;0.051809227000000006;0.002361825; 0.002433653; true; 0.011632506; 0.311711787;0.03; 0.025981; 0.014486;1.1000000000000001e-05;4.9999999999999996e-06; 8e-06; true; 0.043233;0.04; 0.029047; 0.014543;0.003946;1.6e-05;8e-06; 1e-05; true; 0.050943;0.04; 0.026423; 0.021052;1.7e-05;8e-06; 9e-06; true; 0.051734
