name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata;0.05; 0.038132; 0.02156;0.000527;0.000138; 1.1e-05; true; 0.06479;0.06; 0.039348; 0.021247;0.007827;0.00018099999999999998;4.9e-05; 6e-06; true; 0.073241;0.06; 0.040098; 0.021509;0.000851;0.0020629999999999997;0.0018419999999999999; 0.001002; true; 0.071983
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.042674; 0.022741;0.000473;0.000186; 6e-06; true; 0.07107;0.11; 0.074578; 0.035653;0.010630999999999998;0.000307;7.4e-05; 9e-06; true; 0.12938;0.11; 0.074851; 0.03473;0.002009;0.0026429999999999995;0.002162; 0.002431; true; 0.126155
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata;0.07; 0.053017; 0.027476;0.0008730000000000001;0.000284; 8e-06; true; 0.086995;0.05; 0.030699; 0.015996;0.0053809999999999995;0.00016600000000000002;6.2e-05; 7e-06; true; 0.055214;0.04; 0.029928; 0.017201;0.0006630000000000001;0.0016619999999999998;0.0015639999999999999; 0.000775; true; 0.054753
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.072858; 0.030127;0.00033;9.8e-05; 6e-06; true; 0.108802;0.1; 0.058609; 0.030538;0.016258;0.00011499999999999999;3.2e-05; 5e-06; true; 0.110972;0.16; 0.089047; 0.049115;0.002641;0.002095;0.001885; 0.021848; true; 0.175702
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.14; 0.097754; 0.052693;0.000953;0.00031; 1e-05; true; 0.161798;0.17; 0.097994; 0.05264;0.030037;0.00029600000000000004;6.500000000000001e-05; 7e-06; true; 0.191316;0.15; 0.097189; 0.047095;0.0027819999999999998;0.0024570000000000004;0.0021950000000000003; 0.002115; true; 0.163174
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.03; 0.020782; 0.010542;0.000609;0.000271; 3.9e-05; false; 0.034853;0.03; 0.021017; 0.01086;0.003147;0.00017;7.999999999999999e-05; 1.8e-05; false; 0.037624;0.03; 0.021501; 0.010419;0.000359;0.002042;0.0022199999999999998; 0.001459; false; 0.040935
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.049247; 0.022832;0.000717;0.00027400000000000005; 6e-06; true; 0.077171;0.13; 0.081885; 0.036373;0.022684;0.00045;0.000137; 7e-06; true; 0.149247;0.08; 0.048937; 0.024737;0.001204;0.0023830000000000006;0.002103; 0.012663; true; 0.096803
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.041907; 0.017535;0.000181;6.9e-05; 8e-06; true; 0.062467;0.05; 0.037922; 0.016262;0.001915;3.5999999999999994e-05;2.4e-05; 6e-06; true; 0.058559;0.06; 0.042306; 0.016451;0.000456;0.0012469999999999998;0.0010869999999999999; 0.001977; true; 0.066973
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.02; 0.017083; 0.010517;0.00015099999999999998;8.4e-05; 7e-06; true; 0.030047;0.05; 0.033097; 0.017297;0.0026239999999999996;7.5e-05;3.5999999999999994e-05; 6e-06; true; 0.056685;0.03; 0.01772; 0.010767;0.000577;0.001192;0.001052; 0.002005; true; 0.037364
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.034076; 0.015206;0.000155;5.4e-05; 6e-06; true; 0.052485;0.07; 0.049746; 0.024787;0.004493;8.7e-05;3.0000000000000004e-05; 7e-06; true; 0.084075;0.05; 0.027784; 0.014895;0.0009639999999999999;0.001404;0.0011690000000000001; 0.001872; true; 0.053476
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.040674; 0.015106;0.000144;6.500000000000001e-05; 3.2e-05; false; 0.058203;0.03; 0.029664; 0.010204;0.001362;6.6e-05;3.1e-05; 2.4e-05; false; 0.043035;0.03; 0.021767; 0.009783;0.00018800000000000002;0.0007559999999999999;0.00061; 0.001279; false; 0.036396
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.05663; 0.023993;8.499999999999999e-05;3.2e-05; 8e-06; true; 0.085205;0.07; 0.056838; 0.020975;0.007313;3.1e-05;1.5e-05; 7e-06; true; 0.087844;0.07; 0.056607; 0.016651;0.000629;0.0006259999999999999;0.000503; 0.001718; true; 0.080009
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.01; 0.014103; 0.007872;6.7e-05;3.2e-05; 7e-06; true; 0.023745;0.01; 0.014031; 0.008577;0.000958;3.2e-05;2.1000000000000002e-05; 5e-06; true; 0.025062;0.04; 0.025549; 0.012096;0.000261;0.001016;0.0008879999999999999; 0.001153; true; 0.044235
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.1; 0.071265; 0.039573;0.000389;0.00016199999999999998; 6e-06; true; 0.115896;0.12; 0.075769; 0.039323;0.010270000000000001;0.000223;6.8e-05; 7e-06; true; 0.132149;0.14; 0.097732; 0.037923;0.001765;0.002907;0.003; 0.002583; true; 0.152451
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.05; 0.046236; 0.019299;3.9e-05;1.7e-05; 7e-06; true; 0.068176;0.03; 0.026671; 0.011872;0.0009249999999999999;1.2e-05;1e-05; 6e-06; true; 0.040961;0.03; 0.026499; 0.011179;0.000268;0.0005690000000000001;0.00047900000000000004; 0.000711; true; 0.041753
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.35; 0.266702; 0.110726;4.8e-05;2e-05; 1.2e-05; true; 0.393876;0.39; 0.34471; 0.068686;0.017506;2.4999999999999998e-05;1.2e-05; 7e-06; true; 0.439898;0.97; 0.346734; 0.092158;0.005337;0.0009609999999999999;0.0006270000000000001; 0.544849; true; 1.00413
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22; 0.194779; 0.056194;2.9999999999999997e-05;1.6e-05; 7e-06; true; 0.254846;0.29; 0.226267; 0.078729;0.008882;3.3e-05;2.2e-05; 8e-06; true; 0.321597;0.49; 0.339314; 0.067105;0.001034;0.000489;0.00040899999999999997; 0.123905; true; 0.536905
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.15; 0.122117; 0.039592;0.0007819999999999999;0.000215; 0.000144; false; 0.168699;0.13; 0.107474; 0.023716;0.007241;0.000136;5.1000000000000006e-05; 5e-05; false; 0.141951;0.24; 0.126294; 0.037128;0.001493;0.0023;0.002536; 0.088755; false; 0.26394
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.03; 0.029996; 0.012913;2e-05;9e-06; 7e-06; true; 0.044589;0.02; 0.01818; 0.008934;0.000625;1.1e-05;8.000000000000001e-06; 6e-06; true; 0.028902;0.04; 0.02549; 0.012704;0.000286;0.000709;0.00054; 0.001065; true; 0.0433
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.038867; 0.016206;2.7000000000000002e-05;1.4e-05; 8e-06; true; 0.057661;0.02; 0.021707; 0.00969;0.000959;1e-05;5.999999999999999e-06; 5e-06; true; 0.033878;0.05; 0.03988; 0.015987;0.000477;0.00069;0.0005849999999999999; 0.002036; true; 0.062875
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.017157; 0.010203;1.6e-05;9e-06; 6e-06; true; 0.028933;0.04; 0.030255; 0.015427;0.002564;1.8e-05;1.2e-05; 8e-06; true; 0.051;0.02; 0.016786; 0.009966;0.00028;0.000458;0.00036899999999999997; 0.000809; true; 0.030724
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.03; 0.027009; 0.013651;6.5e-05;3.6e-05; 7e-06; true; 0.043316;0.03; 0.028604; 0.013632;0.0017959999999999999;5.2e-05;3.0999999999999995e-05; 7e-06; true; 0.046772;0.02; 0.015324; 0.008372;0.000208;0.000503;0.000523; 0.000577; true; 0.027527
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.034996; 0.015819;0.000219;7.3e-05; 7e-06; true; 0.053977;0.08; 0.059446; 0.02606;0.005162;0.00019700000000000002;5.1e-05; 6e-06; true; 0.095734;0.05; 0.032928; 0.016033;0.000696;0.001128;0.000884; 0.000877; true; 0.05565
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.07; 0.052928; 0.025646;0.00039200000000000004;0.00010400000000000001; 7e-06; true; 0.083337;0.08; 0.053128; 0.02519;0.004386;0.000173;5.1e-05; 6e-06; true; 0.087345;0.04; 0.029569; 0.015827;0.0005380000000000001;0.001084;0.000853; 0.001219; true; 0.051842
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.09; 0.046575; 0.038451;0.0019639999999999996;0.000793; 9e-06; true; 0.098428;0.09; 0.042832; 0.025684;0.027005000000000005;0.000429;0.00013599999999999997; 8e-06; true; 0.102254;0.11; 0.076546; 0.037364;0.002739;0.002499;0.002788; 0.001348; true; 0.131387
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.03; 0.024231; 0.010062;0.00035400000000000004;0.000148; 8e-06; true; 0.037077;0.06; 0.044478; 0.014367;0.007437;0.000335;0.000111; 9e-06; true; 0.069846;0.03; 0.024773; 0.009283;0.000194;0.0015279999999999998;0.0018610000000000002; 0.000846; true; 0.040299
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.095609; 0.037375;0.00013;3.7e-05; 9e-06; true; 0.139007;0.15; 0.105828; 0.039091;0.015955;3.7e-05;1.4e-05; 9e-06; true; 0.166585;0.11; 0.088859; 0.025547;0.001288;0.000803;0.0006050000000000001; 0.009449; true; 0.130833
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.09; 0.083002; 0.021507;0.000107;4.1e-05; 5e-06; true; 0.107675;0.12; 0.090137; 0.035045;0.009137000000000001;7.4e-05;2.3000000000000003e-05; 6e-06; true; 0.140454;0.1; 0.081853; 0.023903;0.0007790000000000001;0.001107;0.00087; 0.001563; true; 0.114294
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.09; 0.050988; 0.043331;0.00019899999999999999;8.3e-05; 7e-06; true; 0.104694;0.12; 0.053109; 0.051471;0.015526;5.9e-05;2.3e-05; 6e-06; true; 0.130637;0.23; 0.053331; 0.041443;0.003469;0.0013739999999999998;0.000939; 0.123531; true; 0.233546
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.06; 0.041675; 0.027178;0.000145;4.2999999999999995e-05; 7e-06; true; 0.073871;0.06; 0.042172; 0.017708;0.005704;0.00011999999999999999;2.8000000000000003e-05; 6e-06; true; 0.07077;0.07; 0.045931; 0.025348;0.0009279999999999999;0.000974;0.000743; 0.003052; true; 0.081965
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.04; 0.034089; 0.018218;8.8e-05;3.8e-05; 8e-06; true; 0.05464;0.04; 0.037683; 0.012467;0.002002;2.7e-05;2.5e-05; 8e-06; true; 0.053731;0.04; 0.032417; 0.01241;0.00021799999999999999;0.000543;0.00045699999999999994; 0.001157; true; 0.049174
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.12; 0.097851; 0.040447;0.00032500000000000004;0.00011399999999999999; 7e-06; true; 0.144718;0.12; 0.101399; 0.027266;0.005805;7.199999999999999e-05;2e-05; 5e-06; true; 0.137828;0.08; 0.05636; 0.02436;0.0007430000000000001;0.001056;0.000979; 0.000756; true; 0.088274
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.08; 0.061082; 0.027181;0.000173;6.9e-05; 4e-06; true; 0.092751;0.15; 0.10727; 0.039407;0.010283999999999998;0.000133;3.7e-05; 7e-06; true; 0.163509;0.12; 0.097154; 0.025963;0.000852;0.001089;0.00079; 0.001486; true; 0.131322
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.16; 0.118691; 0.049317;0.0003;0.000116; 9e-06; true; 0.176283;0.13; 0.071205; 0.049954;0.024374;0.000125;2.7000000000000002e-05; 9e-06; true; 0.15388;0.18; 0.129163; 0.050106;0.002578;0.0019209999999999997;0.001343; 0.004004; true; 0.197051
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.33; 0.216113; 0.126589;0.0031829999999999996;0.001059; 9e-06; true; 0.370708;0.56; 0.295617; 0.081609;0.207414;0.001876;0.000374; 5e-06; true; 0.598199;0.29; 0.220847; 0.084569;0.0033250000000000003;0.004661;0.0047279999999999996; 0.000873; true; 0.330185
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.06; 0.048298; 0.024334;3.3e-05;1.6e-05; 8e-06; true; 0.077043;0.06; 0.045108; 0.023479;0.0063230000000000005;2.5e-05;2.5000000000000005e-05; 8e-06; true; 0.079368;0.06; 0.043919; 0.021749;0.0010240000000000002;0.0007679999999999999;0.000555; 0.001239; true; 0.074068
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.14; 0.104005; 0.044544;0.0015749999999999998;0.000523; 0.000105; false; 0.157472;0.16; 0.108474; 0.048646;0.012711;0.0005930000000000001;0.000188; 4.6e-05; false; 0.177588;0.16; 0.107297; 0.046067;0.0022380000000000004;0.004349;0.003838; 0.002687; false; 0.173486
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.15; 0.106037; 0.045904;0.002139;0.000613; 7e-06; true; 0.162907;0.15; 0.106475; 0.044978;0.011243999999999999;0.000208;7.3e-05; 6e-06; true; 0.169723;0.1; 0.071757; 0.02722;0.001032;0.0025320000000000004;0.004423; 0.001167; true; 0.112469
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.091293; 0.039086;0.000148;4.4999999999999996e-05; 6e-06; true; 0.136451;0.21; 0.152439; 0.062798;0.011769000000000002;4.9e-05;1.7e-05; 7e-06; true; 0.23355;0.25; 0.145696; 0.061856;0.001837;0.0009360000000000001;0.000859; 0.06257; true; 0.279505
