name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.16;0.0917538;0.024006999999999997;0.0400102; 0.0534691000; True; 0.1257308000; 0.3771573000;0.02; 0.028029; 0.028965;0.0007269999999999999;0.000167; 6.7e-05; true; 0.061307;0.02; 0.025059; 0.023947;0.000368;0.0006950000000000001; 6e-06; true; 0.053176;0.03; 0.042591; 0.028387;0.0036919999999999995;0.003369;0.0037779999999999997; 0.001757; true; 0.087314;0.04; 0.027693; 0.06193;0.000635;0.004883;0.0050100000000000006; 0.002944; true; 0.106878;ERR;ERR;ERR;1.15; 0.0513; 0.0000; 0.0028; 0.0000; 0.0000; True; 0.0029; 0.0545;13.37; 0.0707; 0.0039; 2.1231; 12.0326; True; 14.1559; 14.2332;1.25; 0.0359; 0.0068; 0.0279;0.0018000000000000002; 0.0018; True; 0.0298; 0.0730;1.36;0.161056728;0.036137404000000005; 0.008365887; true; 0.051273991; 0.346358626;0.98;0.053973151;0.0023968319999999998; 0.001623249; true; 0.00880085; 0.255554849
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.13;0.054539699999999997;0.005752700000000001;0.008751199999999999; 0.0257823000; True; 0.0432318000; 0.1362444000;0.04; 0.040298; 0.015865;0.000263;9.699999999999999e-05; 7e-06; true; 0.058964;0.05; 0.040702; 0.01534;0.000268;0.000109; 8e-06; true; 0.058833;0.05; 0.040469; 0.015282;0.00537;0.000978;0.00128; 0.002369; true; 0.068053;0.06; 0.041398; 0.015385;0.000784;0.00133;0.001224; 0.008385; true; 0.071584;ERR;ERR;ERR;1.07; 0.0754; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0009; 0.0767;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2; 0.1510; 0.0135; 0.0151;0.0288; 0.0289; True; 0.0440; 0.2090;2.13;0.447421684;0.046193466; 0.081486589; true; 0.136602821; 0.832091586;1.38;0.077216918;0.016596745; 0.070002891; true; 0.095331208; 0.407845084
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.21;0.1002362;0.009816199999999999;0.0156763; 0.0452822000; True; 0.0740850000; 0.2237841000;0.07; 0.069394; 0.021089;0.00026599999999999996;0.000113; 9.2e-05; true; 0.092399;0.04; 0.03477; 0.013528;0.000273;0.00011399999999999999; 9.1e-05; true; 0.05016;0.08; 0.070681; 0.032391;0.002391;0.001893;0.002368; 0.002432; true; 0.114478;0.08; 0.068508; 0.027983;0.00043599999999999997;0.002052;0.002124; 0.001692; true; 0.105981;ERR;ERR;ERR;1.33; 0.1276; 0.0000; 0.0155; 0.0037; 0.0005; True; 0.0198; 0.1478;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.84; 0.1163; 0.0044; 0.1563;0.4686; 0.4707; True; 0.6271; 0.7520;1.88;0.324824499;0.077884985; 0.019507163; true; 0.124223992; 0.722667698;1.31;0.09637814600000001;0.005558606; 0.001916383; true; 0.01567204; 0.344371517
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.15;0.08097209999999999;0.006960899999999999;0.0137612; 0.0634411000; True; 0.1051777000; 0.2384445000;0.13; 0.107016; 0.036827;0.000735;0.000171; 1e-05; true; 0.150484;0.13; 0.102361; 0.037325;0.00044399999999999995;0.00010499999999999999; 4e-06; true; 0.143604;0.15; 0.104797; 0.036154;0.015089000000000002;0.002889;0.003906; 0.004167; true; 0.17252;0.16; 0.104497; 0.036007;0.002365;0.0027159999999999997;0.002212; 0.017567; true; 0.171654;ERR;ERR;ERR;1.24; 0.1816; 0.0000; 0.0019; 0.0000; 0.0000; True; 0.0020; 0.1839;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.0; 0.1104; 0.0112; 0.0187;0.0168; 0.0186; True; 0.0373; 0.1593;2.49;0.419786481;0.042357363; 0.083547476; true; 0.151057651; 0.765264984;1.58;0.073776584;0.0042827099999999995; 0.065330436; true; 0.078106302; 0.360571334
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.21;0.0839775;0.0087108;0.0139805; 0.0484224000; True; 0.0735480000; 0.2018657000;0.05; 0.038855; 0.020469;2.1000000000000002e-05;1.4000000000000001e-05; 8e-06; true; 0.06326;0.06; 0.046903; 0.020643;2.3e-05;1.4000000000000001e-05; 9e-06; true; 0.071721;0.07; 0.050234; 0.020235;0.006197;5.2e-05;3.7e-05; 0.000759; true; 0.081203;0.06; 0.037803; 0.020345;0.001021;0.0007509999999999999;0.0005669999999999999; 0.002047; true; 0.067034;ERR;ERR;ERR;0.86; 0.0574; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0579;1.73; 0.1014; 0.0069; 0.0551; 0.4324; True; 0.4876; 0.5964;1.14; 0.0934; 0.0104; 0.0006;0.0026; 0.0026; True; 0.0032; 0.1074;1.59;0.375640766;0.043901609; 0.01070346; true; 0.064406015; 0.617201699;1.26;0.066562329;0.002970958; 0.004273512; true; 0.015647676; 0.290535203
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.18;0.08312939999999999;0.0096654;0.0161874; 0.0506307000; True; 0.0880955000; 0.2891385000;0.03; 0.029193; 0.024414;0.000124;4.599999999999999e-05; 0.000106; true; 0.056269;0.03; 0.026585; 0.020731;0.000134;5.6000000000000006e-05; 0.000113; true; 0.049462;0.03; 0.026624; 0.024523;0.002758;0.000349;0.000583; 0.001733; true; 0.06046;0.03; 0.02857; 0.020912;0.000282;0.006153;0.004188; 0.005299; true; 0.075889;ERR;ERR;ERR;1.19; 0.0357; 0.0000; 0.0006; 0.0000; 0.0001; True; 0.0008; 0.0368;1.74; 0.0913; 0.0016; 0.1247; 0.4979; True; 0.6227; 0.7160;1.13; 0.0518; 0.0029; 0.0047;0.0031999999999999997; 0.0034; True; 0.0082; 0.0632;1.64;0.26613676399999997;0.04296375; 0.015025436; true; 0.065427284; 0.467082374;1.26;0.033478264;0.003115383; 0.002176593; true; 0.011889125; 0.189143259
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.18;0.0730668;0.009036599999999999;0.0140882; 0.0367091000; True; 0.0638187000; 0.1864654000;0.05; 0.037888; 0.018085;2.2000000000000003e-05;1.5e-05; 8e-06; true; 0.059233;0.05; 0.03792; 0.018246;2.2000000000000003e-05;1.6e-05; 9e-06; true; 0.059484;0.05; 0.034644; 0.018425;0.006706;1.2e-05;1.1999999999999999e-05; 0.000107; true; 0.062939;0.04; 0.036758; 0.011269;0.000572;0.00058;0.000426; 0.000607; true; 0.052896;ERR;ERR;ERR;1.14; 0.0804; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0813;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.23; 0.0812; 0.0112; 0.0002;0.0004; 0.0005; True; 0.0007; 0.0936;TO;0.179668725;MISSING;MISSING;MISSING;MISSING;MISSING;1.15;0.07153677700000001;0.00330804; 0.001997364; true; 0.013167435; 0.321208119
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.23;0.1216507;0.011354999999999999;0.0148901; 0.0492568000; True; 0.0801256000; 0.2674435000;0.09; 0.093269; 0.033862;1.3000000000000001e-05;5.999999999999999e-06; 9e-06; true; 0.131486;0.08; 0.084094; 0.033724;1.1000000000000001e-05;5.999999999999999e-06; 9e-06; true; 0.122158;0.11; 0.091395; 0.034123;0.011849;2.5e-05;1.5e-05; 0.003915; true; 0.14546;0.12; 0.088472; 0.034159;0.0019950000000000002;0.000795;0.0005939999999999999; 0.018119; true; 0.149674;ERR;ERR;ERR;1.38; 0.2077; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.2088;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.38; 0.1439; 0.0176; 0.0003;0.036; 0.0361; True; 0.0364; 0.1986;2.64;0.498615797;0.03300099; 0.055861879; true; 0.095906475; 0.819916727;1.44;0.06851460200000001;0.0021524440000000003; 0.055627656; true; 0.070225181; 0.309853331
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.32;0.2084395;0.0091235;0.0140687; 0.0478211000; True; 0.0745982000; 0.3683871000;0.34; 0.260262; 0.108398;2.9e-05;1.3000000000000001e-05; 1e-05; true; 0.381041;0.25; 0.205736; 0.062218;2.4e-05;1.3000000000000001e-05; 8e-06; true; 0.275212;0.34; 0.290982; 0.064573;0.023576999999999997;9e-06;7e-06; 0.000504; true; 0.386328;0.45; 0.383387; 0.108272;0.005969;0.0008669999999999999;0.0006389999999999999; 0.002022; true; 0.513958;TO;MISSING;MISSING;1.57; 0.5789; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.5797;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.61; 0.6228; 0.0256; 0.0001;0.0014; 0.0014; True; 0.0015; 0.6505;5.18;0.837006259;0.360478353; 0.135148005; true; 0.51542804; 1.658127994;1.82;0.198741934;0.0033294899999999996; 0.003780707; true; 0.016717483; 0.461410557
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.2;0.0857117;0.0090483;0.013663; 0.0497350000; True; 0.0756074000; 0.2042010000;0.07; 0.063411; 0.021155;1.1000000000000001e-05;9e-06; 9e-06; true; 0.087519;0.07; 0.063236; 0.021631;1.2e-05;8.000000000000001e-06; 1.1e-05; true; 0.087676;0.08; 0.064444; 0.021501;0.004455;1.4000000000000001e-05;1.5e-05; 0.000739; true; 0.093888;0.08; 0.065246; 0.021898;0.000785;0.0006230000000000001;0.000505; 0.002161; true; 0.094838;ERR;ERR;ERR;1.36; 0.1298; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.1307;24.7; 0.1309; 0.0195; 0.1666; 23.7919; True; 23.9586; 24.1101;1.25; 0.1091; 0.0084; 0.0002;0.004; 0.0041; True; 0.0043; 0.1221;1.65;0.220694946;0.055156523; 0.075152865; true; 0.137479268; 0.542492062;1.24;0.098540135;0.0026477099999999997; 0.007859567; true; 0.019113401; 0.305186769
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.31;0.2447513;0.0114732;0.0167319; 0.0468175000; True; 0.0813599000; 0.4234587000;0.45; 0.570856; 0.106976;0.000227;4.4999999999999996e-05; 8e-06; true; 0.691377;0.47; 0.581729; 0.125077;0.000243;4.7e-05; 9e-06; true; 0.720507;0.4; 0.416368; 0.066568;0.029870999999999998;0.00027400000000000005;0.000225; 0.017099; true; 0.537766;1.04; 0.492712; 0.11667;0.0073809999999999995;0.0012050000000000001;0.000906; 0.55462; true; 1.18751;TO; 1.27845; 1.76117;1.75; 0.7946; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0007; 0.7960;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.93; 0.6928; 0.0667; 0.0036;2.1135; 2.1140; True; 2.1176; 2.8786;4.7;1.2475010469999999;0.113883428; 0.033942235; true; 0.157918472; 1.692483569;2.76;0.185132678;0.0060370910000000005; 0.362621831; true; 0.386573079; 0.940652118
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.29;0.2375221;0.0084721;0.0156313; 0.0299985000; True; 0.0575991000; 0.3826064000;0.37; 0.331059; 0.078977;0.00021999999999999998;0.00012200000000000001; 0.0001; true; 0.417501;0.23; 0.197559; 0.052786;0.000128;4.5e-05; 5.7e-05; true; 0.25475;0.37; 0.285427; 0.069015;0.00956;0.000293;0.00040399999999999995; 0.032593; true; 0.401684;0.56; 0.290817; 0.083236;0.0027;0.001316;0.001271; 0.209849; true; 0.597515;TO;MISSING;MISSING;1.28; 0.3169; 0.0000; 0.0007; 0.0001; 0.0004; True; 0.0012; 0.3184;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.7; 0.5970; 0.0283; 0.0085;0.9353; 0.9360; True; 0.9445; 1.5708;4.6;1.604158773;0.086018056; 0.031151978; true; 0.137421195; 2.032686703;2.99;0.163939744;0.007048390000000001; 0.44509185; true; 0.459978973; 0.895480233
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.26;0.1173445;0.009804900000000002;0.021368400000000003; 0.0477804000; False; 0.0824746000; 0.2464362000;0.17; 0.133935; 0.043963;0.002693;0.000916; 0.000566; false; 0.189644;0.17; 0.132573; 0.042705;0.002746;0.000636; 0.00054; false; 0.18649;0.32; 0.130426; 0.041794;0.017035;0.015032;0.033325; 0.086245; false; 0.330107;0.35; 0.131878; 0.042926;0.0025190000000000004;0.008228;0.010983; 0.170901; false; 0.374686;TO; 0.467748; 0.240709;1.3; 0.2145; 0.0000; 0.0089; 0.0007; 0.0006; False; 0.0102; 0.2255;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.8; 0.2195; 0.0245; 0.1390;0.2826; 0.2857; False; 0.4247; 0.6725;3.03;0.635710183;0.078042844; 0.085389598; true; 0.178996978; 1.007158671;1.94;0.099874043;0.013637160999999998; 0.354352707; true; 0.389461921; 0.795381304
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.1043908;0.0088363;0.0140872; 0.0463935000; False; 0.0719183000; 0.2201016000;0.14; 0.114416; 0.031721;0.00043099999999999996;0.000128; 0.000664; false; 0.151705;0.13; 0.113815; 0.032776;0.00045400000000000003;0.000135; 0.000688; false; 0.152321;0.18; 0.114434; 0.031359;0.011293000000000001;0.001614;0.0023699999999999997; 0.024222; false; 0.189323;0.24; 0.119692; 0.033389;0.0018180000000000002;0.0017330000000000002;0.001774; 0.091652; false; 0.254944;ERR;ERR;ERR;1.36; 0.2380; 0.0000; 0.0034; 0.0006; 0.0009; False; 0.0050; 0.2437;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.62; 0.2516; 0.0207; 0.0541;0.2089; 0.2101; False; 0.2643; 0.5381;2.67;0.643078518;0.096261087; 0.122079772; true; 0.237241306; 1.131960387;1.65;0.07463466299999999;0.00357355; 0.228213333; true; 0.252341831; 0.532874412
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.23;0.12070789999999999;0.0094993;0.0195489; 0.0433322000; True; 0.0769919000; 0.2587320000;0.11; 0.096623; 0.041348;0.000514;0.000253; 8e-06; true; 0.146192;0.13; 0.116514; 0.046883;0.0005570000000000001;0.000253; 8e-06; true; 0.171531;0.15; 0.121195; 0.04405;0.015102;0.002257;0.001477; 0.002659; true; 0.192816;0.16; 0.132227; 0.041117;0.002398;0.002882;0.002025; 0.003384; true; 0.191715;ERR;ERR;ERR;1.41; 0.2113; 0.0000; 0.0397; 0.0037; 0.0000; True; 0.0434; 0.2555;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.84; 0.1917; 0.0230; 0.7655;0.7567999999999999; 0.7636; True; 1.5292; 1.7602;3.29;0.6543252620000001;0.093443944; 0.036773655; true; 0.149034813; 0.986978083;1.4;0.068397633;0.003580985; 0.005270974; true; 0.016111823; 0.274441021
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.13;0.059844499999999995;0.005494799999999999;0.0100334; 0.0289804000; True; 0.0461850000; 0.1315789000;0.13; 0.104439; 0.042453;0.000527;0.000204; 9e-06; true; 0.154137;0.14; 0.104053; 0.042993;0.0005180000000000001;0.00018999999999999998; 9e-06; true; 0.154225;0.17; 0.108628; 0.044815;0.017151;0.002501;0.001571; 0.003416; true; 0.184785;0.15; 0.112843; 0.046927;0.0028970000000000003;0.00279;0.001933; 0.003738; true; 0.179508;TO; 0.103683; 19.539;1.36; 0.2194; 0.0000; 0.0041; 0.0001; 0.0000; True; 0.0043; 0.2243;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.45; 0.2103; 0.0282; 0.0646;0.008499999999999999; 0.0092; True; 0.0739; 0.3131;2.82;0.4828991250000001;0.06919170599999999; 0.036688309; true; 0.112294447; 0.77847981;1.52;0.07826401500000002;0.003979079; 0.004944363; true; 0.017393257; 0.303782372
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.22;0.09742630000000001;0.0093253;0.0145954; 0.0512591000; True; 0.0785868000; 0.2208221000;0.11; 0.077643; 0.038247;5.4999999999999995e-05;2.1000000000000002e-05; 1e-05; true; 0.123348;0.1; 0.077273; 0.037989;4.7e-05;2.3000000000000003e-05; 9e-06; true; 0.122419;0.13; 0.078458; 0.03821;0.016739;0.000175;8.699999999999999e-05; 0.0032; true; 0.143409;0.12; 0.080971; 0.037034;0.002627;0.000811;0.0006; 0.006022; true; 0.13546;ERR;ERR;ERR;1.53; 0.1848; 0.0000; 0.0016; 0.0000; 0.0000; True; 0.0017; 0.1875;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.34; 0.1570; 0.0239; 0.0123;0.0177; 0.0178; True; 0.0302; 0.2118;2.47;0.9678815510000001;0.119164122; 0.033662177; true; 0.189796968; 1.628042263;1.35;0.10793979899999999;0.005067667; 0.041312837; true; 0.07279485; 0.485627919
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.16;0.0914762;0.011930799999999998;0.016762599999999996; 0.0656093000; True; 0.1025936000; 0.2767742000;0.05; 0.051615; 0.032059;6.599999999999999e-05;2.9e-05; 7.7e-05; true; 0.088661;0.04; 0.050687; 0.033386;5.6999999999999996e-05;2.5e-05; 9e-06; true; 0.087776;0.06; 0.048358; 0.032572;0.005441;0.000139;7.999999999999999e-05; 0.001806; true; 0.092779;0.06; 0.050328; 0.03208;0.00095;0.0028190000000000003;0.001372; 0.003604; true; 0.097302;ERR;ERR;ERR;1.32; 0.0906; 0.0000; 0.0006; 0.0000; 0.0001; True; 0.0007; 0.0916;3.3; 0.0973; 0.0060; 0.3149; 1.7601; True; 2.0751; 2.1795;1.34; 0.0846; 0.0101; 0.0048;0.0028; 0.0029; True; 0.0078; 0.1030;1.82;0.20217626700000002;0.058391382; 0.013362433; true; 0.078319284; 0.451936697;1.35;0.10005710400000001;0.013368533; 0.004768288; true; 0.035679531; 0.304072901
/home/experiments/nfa-bench/benchmarks/email_filter/aut0.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.19;0.08001;0.009524599999999998;0.0175897; 0.0396233000; True; 0.0707259000; 0.2091194000;0.05; 0.043834; 0.01641;5.399999999999999e-05;2.8000000000000003e-05; 4.5e-05; true; 0.064454;0.05; 0.043303; 0.017826;3.2999999999999996e-05;1.8e-05; 7e-06; true; 0.06341;0.03; 0.023713; 0.016125;0.0038510000000000003;0.000103;4.4e-05; 0.000364; true; 0.046377;0.06; 0.042602; 0.015287;0.0006810000000000001;0.000802;0.0005740000000000001; 0.00326; true; 0.06663;ERR;ERR;ERR;1.1; 0.0924; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0931;3.67; 0.1023; 0.0084; 0.2735; 2.2282; True; 2.5018; 2.6137;1.37; 0.1314; 0.0139; 0.0025;0.0024000000000000002; 0.0025; True; 0.0051; 0.1509;1.8;0.261616493;0.081247841; 0.028012649; true; 0.132845427; 0.593296938;1.27;0.037315653;0.002747018; 0.006769071; true; 0.016963439; 0.217999058
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.24;0.121101;0.009814400000000001;0.016795; 0.0444459000; True; 0.0745024000; 0.2430657000;0.15; 0.113321; 0.046409;0.000897;0.000169; 1e-05; true; 0.170368;0.14; 0.120998; 0.042431;0.0009000000000000001;0.000216; 1e-05; true; 0.172755;0.2; 0.12234; 0.052426;0.025244000000000003;0.0030229999999999996;0.003919; 0.009594; true; 0.226326;0.2; 0.120252; 0.053541;0.003575;0.002539;0.0024230000000000002; 0.029396; true; 0.220803;ERR;ERR;ERR;1.42; 0.2316; 0.0000; 0.0032; 0.0000; 0.0000; True; 0.0032; 0.2361;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.11; 0.1235; 0.0193; 0.0163;0.0245; 0.0246; True; 0.0409; 0.1843;2.96;0.527496239;0.088220705; 0.058511707; true; 0.166834957; 0.874672012;1.74;0.086230739;0.004954038; 0.065922521; true; 0.078457222; 0.583723031
