name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;0.19; 0.0974558000;0.008545500000000001; 0.0071339000; 0.0002131000; False; 0.0184582000; 0.1884083000;0.91; 0.1000480000;0.0091842; 0.0072565000; 0.0002320000; False; 0.0191181000; 0.1896403000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;0.13; 0.0527422000;0.0085; 0.0065339000; 0.0001601000; False; 0.0176162000; 0.1226145000;0.79; 0.0382033000;0.0092649; 0.0066504000; 0.0001974000; False; 0.0188324000; 0.1412140000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;0.22; 0.0637133000;0.0092977; 0.0770505000; 0.0002777000; False; 0.0890643000; 0.2121922000;0.93; 0.0614614000;0.0091048; 0.0700972000; 0.0003184000; False; 0.0819265000; 0.2001774000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.13; 0.0254980000;0.0078179; 0.0353056000; 0.0002029000; False; 0.0452344000; 0.1130827000;0.92; 0.0292915000;0.0098011; 0.0592324000; 0.0002130000; False; 0.0721398000; 0.1510763000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.14; 0.0333041000;0.0063867; 0.0368133000; 0.0001919000; False; 0.0451952000; 0.1286967000;0.76; 0.0578707000;0.008868; 0.0507734000; 0.0001527000; False; 0.0618987000; 0.2002860000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.1; 0.0273479000;0.0059732000000000006; 0.0330828000; 0.0001370000; False; 0.0409288000; 0.1014226000;0.81; 0.0534339000;0.0094138; 0.0535555000; 0.0002994000; False; 0.0657075000; 0.1986518000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.15; 0.0543470000;0.0090645; 0.0134712000; 0.0001896000; False; 0.0250750000; 0.1322215000;0.83; 0.0547843000;0.0095079; 0.0137015000; 0.0003661000; False; 0.0263096000; 0.1504161000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.16; 0.0571794000;0.010559500000000001; 0.0152897000; 0.0003924000; False; 0.0294029000; 0.1449533000;0.89; 0.0606161000;0.0099656; 0.0217347000; 0.0003501000; False; 0.0348371000; 0.1566118000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;0.29; 0.1311639000;0.009949000000000001; 0.0530080000; 0.0002517000; False; 0.0658047000; 0.3244787000;0.91; 0.1166267000;0.0056473; 0.0317561000; 0.0001307000; False; 0.0390965000; 0.2145401000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.11; 0.0236723000;0.0055329; 0.0278636000; 0.0001158000; False; 0.0350408000; 0.0917090000;0.83; 0.0240238000;0.0057737000000000005; 0.0288920000; 0.0001254000; False; 0.0363737000; 0.0989302000
